Time.Stamp, Utv, Umv, Urv, Vtv, Vmv, Vrv, Wtv, Wmv, Wrv, Ttv, Tmv, Trv
2016-04-22 08:00:00,  0.4986104E+00,  0.3560997E+00,  0.1425140E+00,  0.6757861E+00,  0.5447997E+00,  0.1309761E+00,  0.1784980E+00,  0.7246721E-01,  0.1060308E+00,  0.1632425E+00,  0.1010547E+00,  0.6218717E-01
2016-04-22 09:00:00,  0.1255174E+01,  0.1074636E+01,  0.1805906E+00,  0.8722003E+00,  0.6916634E+00,  0.1805046E+00,  0.2349266E+00,  0.1042627E+00,  0.1306641E+00,  0.1847186E+00,  0.1179695E+00,  0.6674527E-01
2016-04-22 10:00:00,  0.1408238E+01,  0.1198879E+01,  0.2093476E+00,  0.1222585E+01,  0.1024251E+01,  0.1983013E+00,  0.2586297E+00,  0.1204221E+00,  0.1382221E+00,  0.2011787E+00,  0.1227384E+00,  0.7844298E-01
2016-04-22 11:00:00,  0.2112182E+01,  0.1870563E+01,  0.2415357E+00,  0.1099044E+01,  0.8962063E+00,  0.2028488E+00,  0.2461430E+00,  0.1037562E+00,  0.1423850E+00,  0.2241207E+00,  0.1492843E+00,  0.7482832E-01
2016-04-22 12:00:00,  0.9222739E+00,  0.7574596E+00,  0.1648046E+00,  0.9090248E+00,  0.7556729E+00,  0.1532862E+00,  0.1785257E+00,  0.7521828E-01,  0.1033046E+00,  0.1818397E+00,  0.1162135E+00,  0.6561875E-01
2016-04-22 13:00:00,  0.1195300E+01,  0.8436019E+00,  0.3517094E+00,  0.1196916E+01,  0.8657089E+00,  0.3312261E+00,  0.2890328E+00,  0.8920813E-01,  0.1998314E+00,  0.1819282E+00,  0.1249133E+00,  0.5701641E-01
2016-04-22 14:00:00,  0.1180789E+01,  0.6857743E+00,  0.4949832E+00,  0.1305958E+01,  0.8670664E+00,  0.4388118E+00,  0.3424294E+00,  0.7535420E-01,  0.2670748E+00,  0.4638608E-01,  0.3387706E-01,  0.1251071E-01
2016-04-22 15:00:00,  0.1776933E+01,  0.1151385E+01,  0.6256126E+00,  0.1299150E+01,  0.7112109E+00,  0.5879602E+00,  0.3587756E+00,  0.5788967E-01,  0.3008847E+00,  0.4487037E-01,  0.3075714E-01,  0.1411152E-01
2016-04-22 16:00:00,  0.2036356E+01,  0.1296823E+01,  0.7393582E+00,  0.9111713E+00,  0.3381872E+00,  0.5729914E+00,  0.3587504E+00,  0.4016390E-01,  0.3185836E+00,  0.2351752E-01,  0.1235994E-01,  0.1115822E-01
2016-04-22 17:00:00,  0.1117765E+01,  0.5896845E+00,  0.5280486E+00,  0.1047228E+01,  0.5307369E+00,  0.5165270E+00,  0.3278156E+00,  0.4526477E-01,  0.2825518E+00,  0.4474618E-01,  0.2054265E-01,  0.2420442E-01
2016-04-22 18:00:00,  0.9193172E+00,  0.4519568E+00,  0.4673818E+00,  0.7769163E+00,  0.3924917E+00,  0.3844023E+00,  0.2922385E+00,  0.4885237E-01,  0.2433853E+00,  0.4194759E-01,  0.2419259E-01,  0.1775361E-01
2016-04-22 19:00:00,  0.9962323E+00,  0.6210813E+00,  0.3752112E+00,  0.5542512E+00,  0.2470410E+00,  0.3072145E+00,  0.2206209E+00,  0.3461088E-01,  0.1860089E+00,  0.1625418E-01,  0.7646456E-02,  0.8607730E-02
2016-04-22 20:00:00,  0.7104739E+00,  0.4689388E+00,  0.2415392E+00,  0.4033347E+00,  0.2099112E+00,  0.1934214E+00,  0.1453303E+00,  0.2694834E-01,  0.1183819E+00,  0.1253004E-01,  0.6117146E-02,  0.6413159E-02
2016-04-22 21:00:00,  0.7934391E+00,  0.5395232E+00,  0.2539471E+00,  0.5201336E+00,  0.3241476E+00,  0.1959888E+00,  0.1377999E+00,  0.2445554E-01,  0.1133438E+00,  0.2021825E-01,  0.1180809E-01,  0.8409414E-02
2016-04-22 22:00:00,  0.1085694E+01,  0.1020573E+01,  0.6528561E-01,  0.2648019E+00,  0.2088647E+00,  0.5596916E-01,  0.5592864E-01,  0.2165358E-01,  0.3427523E-01,  0.6989560E-01,  0.5245008E-01,  0.1744607E-01
2016-04-22 23:00:00,  0.2267229E+00,  0.1857544E+00,  0.4095598E-01,  0.2689635E+00,  0.2322335E+00,  0.3679612E-01,  0.3370905E-01,  0.1327962E-01,  0.2042960E-01,  0.1834739E+00,  0.1481712E+00,  0.3529903E-01
2016-04-23 00:00:00,  0.9344096E-01,  0.5549158E-01,  0.3795363E-01,  0.1357461E+00,  0.1014150E+00,  0.3432845E-01,  0.3032601E-01,  0.9858448E-02,  0.2046788E-01,  0.4069099E-01,  0.2776919E-01,  0.1292218E-01
2016-04-23 01:00:00,  0.1145890E+00,  0.8784884E-01,  0.2672805E-01,  0.3442919E+00,  0.3193567E+00,  0.2497617E-01,  0.3000276E-01,  0.1397330E-01,  0.1602895E-01,  0.1479270E+00,  0.1318170E+00,  0.1611965E-01
2016-04-23 02:00:00,  0.9440291E-01,  0.5069271E-01,  0.4371139E-01,  0.1695083E+00,  0.1307028E+00,  0.3880491E-01,  0.3373843E-01,  0.1203800E-01,  0.2169993E-01,  0.3885989E-01,  0.2728281E-01,  0.1158223E-01
2016-04-23 03:00:00,  0.1431839E+00,  0.7402727E-01,  0.6915586E-01,  0.1613407E+00,  0.9859633E-01,  0.6274896E-01,  0.5751506E-01,  0.2009516E-01,  0.3741990E-01,  0.3407922E-01,  0.1953884E-01,  0.1454151E-01
2016-04-23 04:00:00,  0.1372452E+00,  0.8678315E-01,  0.5045355E-01,  0.1484958E+00,  0.1076738E+00,  0.4081887E-01,  0.4401024E-01,  0.1808881E-01,  0.2592239E-01,  0.2917693E-01,  0.2185764E-01,  0.7319030E-02
2016-04-23 05:00:00,  0.1177677E+00,  0.9303872E-01,  0.2472855E-01,  0.1261152E+00,  0.1038154E+00,  0.2230480E-01,  0.3040931E-01,  0.1660977E-01,  0.1379958E-01,  0.9003258E-02,  0.6578076E-02,  0.2425354E-02
2016-04-23 06:00:00,  0.2337862E+00,  0.2138226E+00,  0.1996873E-01,  0.1468266E+00,  0.1267337E+00,  0.2007155E-01,  0.4690509E-01,  0.3287647E-01,  0.1403022E-01,  0.1881199E-01,  0.1523580E-01,  0.3575847E-02
2016-04-23 07:00:00,  0.1576852E+00,  0.1387574E+00,  0.1891996E-01,  0.1694828E+00,  0.1517505E+00,  0.1773544E-01,  0.5624674E-01,  0.4160694E-01,  0.1463881E-01,  0.1408172E-01,  0.1049905E-01,  0.3583340E-02
2016-04-23 08:00:00,  0.4022979E+00,  0.3638928E+00,  0.3838581E-01,  0.2730202E+00,  0.2384287E+00,  0.3455951E-01,  0.7143466E-01,  0.4612114E-01,  0.2531470E-01,  0.2775541E-01,  0.1953015E-01,  0.8225522E-02
2016-04-23 09:00:00,  0.4394759E+00,  0.3545208E+00,  0.8494955E-01,  0.4475770E+00,  0.3692099E+00,  0.7835765E-01,  0.1345209E+00,  0.6925479E-01,  0.6526706E-01,  0.5775760E-01,  0.4158760E-01,  0.1617179E-01
2016-04-23 10:00:00,  0.6911775E+00,  0.5637228E+00,  0.1274293E+00,  0.9030882E+00,  0.7603811E+00,  0.1426522E+00,  0.2046653E+00,  0.1040027E+00,  0.1006592E+00,  0.1552359E+00,  0.1024508E+00,  0.5278740E-01
2016-04-23 11:00:00,  0.4169729E+00,  0.2716451E+00,  0.1453420E+00,  0.5708513E+00,  0.4087516E+00,  0.1620975E+00,  0.1264399E+00,  0.4186732E-01,  0.8457447E-01,  0.4198146E-01,  0.2937407E-01,  0.1260906E-01
2016-04-23 12:00:00,  0.1753854E+00,  0.1275228E+00,  0.4786136E-01,  0.2142968E+00,  0.1619231E+00,  0.5235564E-01,  0.8730534E-01,  0.4723210E-01,  0.4007230E-01,  0.4024367E-01,  0.2900213E-01,  0.1124207E-01
2016-04-23 13:00:00,  0.4975185E+00,  0.4190829E+00,  0.7845224E-01,  0.4712324E+00,  0.4041630E+00,  0.6711823E-01,  0.1071954E+00,  0.5648056E-01,  0.5071449E-01,  0.6030383E-01,  0.4543801E-01,  0.1486478E-01
2016-04-23 14:00:00,  0.4593562E+00,  0.4014725E+00,  0.5787201E-01,  0.2871659E+00,  0.2392046E+00,  0.4791990E-01,  0.6364579E-01,  0.3178994E-01,  0.3185736E-01,  0.2157579E-01,  0.1295346E-01,  0.8621983E-02
2016-04-23 15:00:00,  0.3859660E+00,  0.3059065E+00,  0.8006266E-01,  0.2434851E+00,  0.1753649E+00,  0.6814097E-01,  0.6422210E-01,  0.2246341E-01,  0.4175902E-01,  0.3574438E-02,  0.2082005E-02,  0.1492357E-02
2016-04-23 16:00:00,  0.1039569E+00,  0.6999026E-01,  0.3396646E-01,  0.1127066E+00,  0.7975881E-01,  0.3294848E-01,  0.3373278E-01,  0.1407684E-01,  0.1965584E-01,  0.1219932E+00,  0.9947959E-01,  0.2250963E-01
2016-04-23 17:00:00,  0.7799429E-01,  0.4532874E-01,  0.3266679E-01,  0.1166516E+00,  0.8679977E-01,  0.2985300E-01,  0.2712363E-01,  0.9751445E-02,  0.1737210E-01,  0.9102002E-01,  0.6271448E-01,  0.2830620E-01
2016-04-23 18:00:00,  0.1827147E+00,  0.1520933E+00,  0.3060650E-01,  0.1892083E+00,  0.1444902E+00,  0.4472667E-01,  0.3926212E-01,  0.1615791E-01,  0.2310327E-01,  0.1416455E+00,  0.1267139E+00,  0.1493290E-01
2016-04-23 19:00:00,  0.3669637E+00,  0.2428710E+00,  0.1240808E+00,  0.3706894E+00,  0.2110489E+00,  0.1596276E+00,  0.1534051E+00,  0.6186374E-01,  0.9154107E-01,  0.1197051E-01,  0.6236580E-02,  0.5734396E-02
2016-04-23 20:00:00,  0.3609325E+00,  0.2743482E+00,  0.8657265E-01,  0.7411817E+00,  0.6395149E+00,  0.1016976E+00,  0.1130854E+00,  0.4850410E-01,  0.6458034E-01,  0.6958278E-01,  0.6225380E-01,  0.7333532E-02
2016-04-23 21:00:00,  0.2877929E+00,  0.2759270E+00,  0.1183074E-01,  0.2718470E+00,  0.2594297E+00,  0.1245494E-01,  0.1365426E-01,  0.6696888E-02,  0.6957066E-02,  0.1919068E+00,  0.1787765E+00,  0.1313263E-01
2016-04-23 22:00:00,  0.1431492E+00,  0.1151829E+00,  0.2796609E-01,  0.9185809E-01,  0.5695153E-01,  0.3490210E-01,  0.3425733E-01,  0.1528956E-01,  0.1896940E-01,  0.6504514E-01,  0.5160508E-01,  0.1344228E-01
2016-04-23 23:00:00,  0.5048840E-01,  0.4656653E-01,  0.3924872E-02,  0.6135712E-01,  0.5690479E-01,  0.4453663E-02,  0.6153396E-02,  0.3232457E-02,  0.2920829E-02,  0.5692257E-01,  0.5318389E-01,  0.3739296E-02
2016-04-24 00:00:00,  0.1289778E+00,  0.1265384E+00,  0.2451694E-02,  0.3378986E-01,  0.3139385E-01,  0.2396540E-02,  0.3111044E-02,  0.1878039E-02,  0.1232936E-02,  0.1564101E+00,  0.1493069E+00,  0.7098762E-02
2016-04-24 01:00:00,  0.1157429E+00,  0.1100974E+00,  0.5641179E-02,  0.1211169E+00,  0.1155850E+00,  0.5547166E-02,  0.4403034E-02,  0.2128763E-02,  0.2274325E-02,  0.1667822E+00,  0.1514733E+00,  0.1531815E-01
2016-04-24 02:00:00,  0.9554247E-01,  0.7807805E-01,  0.1746399E-01,  0.6368151E-01,  0.4227076E-01,  0.2140631E-01,  0.1945323E-01,  0.7485554E-02,  0.1196744E-01,  0.8051785E-01,  0.6023772E-01,  0.2028139E-01
2016-04-24 03:00:00,  0.1342754E+00,  0.1158156E+00,  0.1846341E-01,  0.1311264E+00,  0.1095652E+00,  0.2155721E-01,  0.2266455E-01,  0.1175882E-01,  0.1090598E-01,  0.3813548E-01,  0.2903699E-01,  0.9100125E-02
2016-04-24 04:00:00,  0.1055127E+00,  0.1020125E+00,  0.3499960E-02,  0.5792874E-01,  0.5438225E-01,  0.3546332E-02,  0.5430167E-02,  0.3552285E-02,  0.1878104E-02,  0.1210288E+00,  0.1162765E+00,  0.4744509E-02
2016-04-24 05:00:00,  0.1352539E+00,  0.1179207E+00,  0.1733464E-01,  0.8677671E-01,  0.6725507E-01,  0.1952459E-01,  0.3182336E-01,  0.1804680E-01,  0.1377628E-01,  0.2571776E-01,  0.1960991E-01,  0.6107923E-02
2016-04-24 06:00:00,  0.4744338E+00,  0.3010669E+00,  0.1733706E+00,  0.5086841E+00,  0.3730841E+00,  0.1356082E+00,  0.1519797E+00,  0.5410190E-01,  0.9787452E-01,  0.2378775E-01,  0.1535922E-01,  0.8429288E-02
2016-04-24 07:00:00,  0.1822342E+01,  0.8140459E+00,  0.1008287E+01,  0.1526827E+01,  0.6822157E+00,  0.8446223E+00,  0.6694586E+00,  0.1532224E+00,  0.5162394E+00,  0.4499917E-01,  0.3267154E-01,  0.1233293E-01
2016-04-24 08:00:00,  0.2515858E+01,  0.1709666E+01,  0.8064498E+00,  0.1941901E+01,  0.1254972E+01,  0.6869513E+00,  0.6456993E+00,  0.1850478E+00,  0.4606525E+00,  0.1363505E+00,  0.8755273E-01,  0.4879325E-01
2016-04-24 09:00:00,  0.2205834E+01,  0.1260099E+01,  0.9457325E+00,  0.1725507E+01,  0.9513311E+00,  0.7742285E+00,  0.6094893E+00,  0.1206326E+00,  0.4888660E+00,  0.1990957E+00,  0.1208183E+00,  0.7827093E-01
2016-04-24 10:00:00,  0.2643203E+01,  0.1606729E+01,  0.1036500E+01,  0.2200502E+01,  0.1326672E+01,  0.8737764E+00,  0.6876377E+00,  0.1428322E+00,  0.5448040E+00,  0.2623915E+00,  0.1711576E+00,  0.9123829E-01
2016-04-24 11:00:00,  0.3045805E+01,  0.1841421E+01,  0.1204426E+01,  0.2260455E+01,  0.1171392E+01,  0.1089067E+01,  0.7321357E+00,  0.1220510E+00,  0.6100906E+00,  0.2275719E+00,  0.1362867E+00,  0.9128854E-01
2016-04-24 12:00:00,  0.3236691E+01,  0.1778273E+01,  0.1458293E+01,  0.2352967E+01,  0.1096889E+01,  0.1256209E+01,  0.8373677E+00,  0.1549497E+00,  0.6824173E+00,  0.2103115E+00,  0.1138634E+00,  0.9644739E-01
2016-04-24 13:00:00,  0.3045650E+01,  0.1509585E+01,  0.1535965E+01,  0.2178993E+01,  0.9537090E+00,  0.1225267E+01,  0.8383712E+00,  0.1319042E+00,  0.7064666E+00,  0.1590193E+00,  0.8479935E-01,  0.7422120E-01
2016-04-24 14:00:00,  0.3543940E+01,  0.2685724E+01,  0.8586066E+00,  0.3171035E+01,  0.2328253E+01,  0.8435370E+00,  0.6850938E+00,  0.1951899E+00,  0.4899042E+00,  0.3212326E+00,  0.2874538E+00,  0.3379397E-01
2016-04-24 15:00:00,  0.1343021E+01,  0.9160420E+00,  0.4270037E+00,  0.1023207E+01,  0.5901162E+00,  0.4331076E+00,  0.4470961E+00,  0.1705049E+00,  0.2765909E+00,  0.4152450E-01,  0.3847304E-01,  0.3056629E-02
2016-04-24 16:00:00,  0.1453552E+01,  0.9876748E+00,  0.4658836E+00,  0.1403246E+01,  0.8077983E+00,  0.5954372E+00,  0.5266553E+00,  0.2010703E+00,  0.3255886E+00,  0.3216545E-01,  0.2870830E-01,  0.3456353E-02
2016-04-24 17:00:00,  0.8252204E+00,  0.6056715E+00,  0.2195703E+00,  0.7747699E+00,  0.5196193E+00,  0.2551650E+00,  0.2632719E+00,  0.9721579E-01,  0.1660567E+00,  0.9813672E-02,  0.5866424E-02,  0.3946917E-02
2016-04-24 18:00:00,  0.8112208E+00,  0.4950109E+00,  0.3162249E+00,  0.8344394E+00,  0.5420607E+00,  0.2923453E+00,  0.3254819E+00,  0.1180251E+00,  0.2074566E+00,  0.1137818E-01,  0.9736131E-02,  0.1642401E-02
2016-04-24 19:00:00,  0.1040163E+01,  0.6160115E+00,  0.4241546E+00,  0.1401948E+01,  0.8906374E+00,  0.5112911E+00,  0.4503833E+00,  0.1483057E+00,  0.3020756E+00,  0.1074331E-01,  0.7819997E-02,  0.2923382E-02
2016-04-24 20:00:00,  0.6255019E+00,  0.4060838E+00,  0.2193948E+00,  0.6202396E+00,  0.4120863E+00,  0.2081226E+00,  0.2429286E+00,  0.9777889E-01,  0.1451510E+00,  0.1195452E-01,  0.7716933E-02,  0.4237636E-02
2016-04-24 21:00:00,  0.2357535E+00,  0.1816580E+00,  0.5408343E-01,  0.2686214E+00,  0.2118118E+00,  0.5682589E-01,  0.7149522E-01,  0.3166103E-01,  0.3983427E-01,  0.4068550E-01,  0.2841069E-01,  0.1227621E-01
2016-04-24 22:00:00,  0.2239055E+00,  0.1873195E+00,  0.3660145E-01,  0.4113083E+00,  0.3665163E+00,  0.4478740E-01,  0.4385122E-01,  0.2037622E-01,  0.2347548E-01,  0.1370511E+00,  0.1029123E+00,  0.3413331E-01
2016-04-24 23:00:00,  0.2976733E+00,  0.2688348E+00,  0.2886091E-01,  0.6600513E+00,  0.6288164E+00,  0.3110074E-01,  0.3207885E-01,  0.1441598E-01,  0.1766357E-01,  0.1726463E+00,  0.1287945E+00,  0.4384652E-01
2016-04-25 00:00:00,  0.2033838E+00,  0.1980823E+00,  0.5265776E-02,  0.7805821E-01,  0.7285181E-01,  0.5236170E-02,  0.9005544E-02,  0.6058615E-02,  0.2946883E-02,  0.4283520E+00,  0.3961444E+00,  0.3225311E-01
2016-04-25 01:00:00,  0.8091965E-01,  0.7894180E-01,  0.1965297E-02,  0.2918773E-01,  0.2681151E-01,  0.2377878E-02,  0.2278837E-02,  0.1214509E-02,  0.1064358E-02,  0.4199410E+00,  0.4014027E+00,  0.1868295E-01
2016-04-25 02:00:00,  0.1197237E+00,  0.1178704E+00,  0.1866036E-02,  0.3390142E-01,  0.3194112E-01,  0.1959018E-02,  0.2616905E-02,  0.1457966E-02,  0.1158907E-02,  0.7685490E+00,  0.7497249E+00,  0.1873821E-01
2016-04-25 03:00:00,  0.2784700E+00,  0.2720157E+00,  0.6425204E-02,  0.1601847E+00,  0.1547043E+00,  0.5474852E-02,  0.7356029E-02,  0.4411604E-02,  0.2944433E-02,  0.5322604E+00,  0.5013920E+00,  0.3089788E-01
2016-04-25 04:00:00,  0.2820824E+00,  0.2305971E+00,  0.5147086E-01,  0.1036509E+00,  0.6305448E-01,  0.4060303E-01,  0.3320556E-01,  0.1016485E-01,  0.2304036E-01,  0.2761082E+00,  0.2199290E+00,  0.5617203E-01
2016-04-25 05:00:00,  0.5767385E+00,  0.4093342E+00,  0.1674273E+00,  0.3277196E+00,  0.1850147E+00,  0.1427092E+00,  0.1317605E+00,  0.3298360E-01,  0.9877599E-01,  0.5230430E-01,  0.4003510E-01,  0.1227113E-01
2016-04-25 06:00:00,  0.1247598E+01,  0.7065923E+00,  0.5409951E+00,  0.1033562E+01,  0.5774093E+00,  0.4561493E+00,  0.4049214E+00,  0.9705076E-01,  0.3078730E+00,  0.4651964E-01,  0.3217249E-01,  0.1435043E-01
2016-04-25 07:00:00,  0.2463692E+01,  0.1249961E+01,  0.1213806E+01,  0.2395983E+01,  0.1225769E+01,  0.1170186E+01,  0.7197544E+00,  0.7856020E-01,  0.6411846E+00,  0.1453844E+00,  0.7758412E-01,  0.6780294E-01
2016-04-25 08:00:00,  0.3460527E+01,  0.1889739E+01,  0.1571065E+01,  0.3024088E+01,  0.1616659E+01,  0.1407453E+01,  0.1059646E+01,  0.2406255E+00,  0.8190300E+00,  0.1910894E+00,  0.9837294E-01,  0.9271254E-01
2016-04-25 09:00:00,  0.4058314E+01,  0.2310290E+01,  0.1748178E+01,  0.2862062E+01,  0.1345392E+01,  0.1516522E+01,  0.1086788E+01,  0.1862624E+00,  0.9005274E+00,  0.2377068E+00,  0.1150972E+00,  0.1226112E+00
2016-04-25 10:00:00,  0.3492887E+01,  0.2112874E+01,  0.1380009E+01,  0.2736260E+01,  0.1540283E+01,  0.1195982E+01,  0.8595934E+00,  0.1572291E+00,  0.7023573E+00,  0.3026610E+00,  0.1594499E+00,  0.1432176E+00
2016-04-25 11:00:00,  0.2434536E+01,  0.1506295E+01,  0.9280840E+00,  0.2207505E+01,  0.1355085E+01,  0.8523860E+00,  0.6741590E+00,  0.1619361E+00,  0.5122190E+00,  0.3218783E+00,  0.1797189E+00,  0.1421365E+00
2016-04-25 12:00:00,  0.2638211E+01,  0.1390729E+01,  0.1247502E+01,  0.2499558E+01,  0.1439386E+01,  0.1060149E+01,  0.9068118E+00,  0.2090132E+00,  0.6978086E+00,  0.2040785E+00,  0.9514510E-01,  0.1089341E+00
2016-04-25 13:00:00,  0.2416609E+01,  0.1923364E+01,  0.4933613E+00,  0.1580857E+01,  0.1151371E+01,  0.4295228E+00,  0.3927383E+00,  0.1095642E+00,  0.2831796E+00,  0.1983495E+00,  0.1214980E+00,  0.7684900E-01
2016-04-25 14:00:00,  0.1480022E+01,  0.1033836E+01,  0.4461683E+00,  0.1467366E+01,  0.1048007E+01,  0.4194252E+00,  0.3840993E+00,  0.1347869E+00,  0.2493092E+00,  0.1469269E+00,  0.9697741E-01,  0.4995333E-01
2016-04-25 15:00:00,  0.1371493E+01,  0.1163855E+01,  0.2077350E+00,  0.1170824E+01,  0.9755203E+00,  0.1951849E+00,  0.1891840E+00,  0.6321840E-01,  0.1259683E+00,  0.3999410E-01,  0.2656679E-01,  0.1342719E-01
2016-04-25 16:00:00,  0.6529309E+00,  0.4175870E+00,  0.2353266E+00,  0.8696785E+00,  0.6703028E+00,  0.1991964E+00,  0.1527543E+00,  0.3265816E-01,  0.1200964E+00,  0.3439496E-01,  0.2224642E-01,  0.1214917E-01
2016-04-25 17:00:00,  0.4018394E+00,  0.2660276E+00,  0.1358153E+00,  0.5388994E+00,  0.3977141E+00,  0.1411775E+00,  0.1263634E+00,  0.4325328E-01,  0.8310708E-01,  0.1709790E+00,  0.9513769E-01,  0.7583676E-01
2016-04-25 18:00:00,  0.1709815E+00,  0.9965151E-01,  0.7132270E-01,  0.2330906E+00,  0.1541914E+00,  0.7888667E-01,  0.7600746E-01,  0.2675326E-01,  0.4925357E-01,  0.1939628E+00,  0.1149649E+00,  0.7900283E-01
2016-04-25 19:00:00,  0.8059197E-01,  0.3769992E-01,  0.4289332E-01,  0.1528948E+00,  0.1095860E+00,  0.4330574E-01,  0.3826946E-01,  0.1356217E-01,  0.2470783E-01,  0.9028427E-01,  0.4925944E-01,  0.4102425E-01
2016-04-25 20:00:00,  0.1940801E+00,  0.1386289E+00,  0.5542456E-01,  0.3941343E+00,  0.3482241E+00,  0.4590232E-01,  0.3567111E-01,  0.8959853E-02,  0.2671133E-01,  0.4498106E+00,  0.3599872E+00,  0.8979719E-01
2016-04-25 21:00:00,  0.1750212E+00,  0.1169825E+00,  0.5803396E-01,  0.1808636E+00,  0.1298386E+00,  0.5101055E-01,  0.3337681E-01,  0.7050952E-02,  0.2632532E-01,  0.3803786E+00,  0.2823435E+00,  0.9802369E-01
2016-04-25 22:00:00,  0.9543734E-01,  0.4664557E-01,  0.4879204E-01,  0.8682669E-01,  0.5074808E-01,  0.3608396E-01,  0.2449628E-01,  0.5366585E-02,  0.1912994E-01,  0.2294183E+00,  0.1147851E+00,  0.1146284E+00
2016-04-25 23:00:00,  0.2372223E+00,  0.2280401E+00,  0.9155055E-02,  0.8864207E-01,  0.7773554E-01,  0.1090317E-01,  0.1057201E-01,  0.4253239E-02,  0.6318508E-02,  0.2682861E+00,  0.1954115E+00,  0.7288048E-01
2016-04-26 00:00:00,  0.3135178E+00,  0.2567008E+00,  0.5681520E-01,  0.1471849E+00,  0.7556295E-01,  0.7162783E-01,  0.5735651E-01,  0.1934319E-01,  0.3801300E-01,  0.6746503E+00,  0.5824857E+00,  0.9223723E-01
2016-04-26 01:00:00,  0.4866539E+00,  0.3397631E+00,  0.1468856E+00,  0.3374973E+00,  0.1408354E+00,  0.1966651E+00,  0.1673445E+00,  0.5703581E-01,  0.1103073E+00,  0.6151590E-01,  0.2787698E-01,  0.3363871E-01
2016-04-26 02:00:00,  0.3884934E+00,  0.2713837E+00,  0.1171302E+00,  0.3191132E+00,  0.1606066E+00,  0.1585120E+00,  0.1517247E+00,  0.6564938E-01,  0.8607645E-01,  0.5682405E-01,  0.3110631E-01,  0.2571712E-01
2016-04-26 03:00:00,  0.2939751E+00,  0.2224189E+00,  0.7157616E-01,  0.2155161E+00,  0.1229879E+00,  0.9252989E-01,  0.9761614E-01,  0.4286914E-01,  0.5474649E-01,  0.4221621E-01,  0.2682672E-01,  0.1538853E-01
2016-04-26 04:00:00,  0.5270248E+00,  0.3499584E+00,  0.1770444E+00,  0.6221336E+00,  0.3867761E+00,  0.2353534E+00,  0.2469346E+00,  0.1117900E+00,  0.1351433E+00,  0.1264632E-01,  0.7093494E-02,  0.5552997E-02
2016-04-26 05:00:00,  0.8674459E+00,  0.6121456E+00,  0.2552432E+00,  0.6544234E+00,  0.3393289E+00,  0.3150965E+00,  0.2951331E+00,  0.1136989E+00,  0.1814381E+00,  0.6310552E-02,  0.4588269E-02,  0.1722171E-02
2016-04-26 06:00:00,  0.7232952E+00,  0.5211082E+00,  0.2021953E+00,  0.6637075E+00,  0.4263215E+00,  0.2373983E+00,  0.2395724E+00,  0.1016767E+00,  0.1378952E+00,  0.6828455E-02,  0.4663402E-02,  0.2164921E-02
2016-04-26 07:00:00,  0.6812171E+00,  0.4927133E+00,  0.1885004E+00,  0.7349632E+00,  0.4635845E+00,  0.2714058E+00,  0.2469170E+00,  0.9883396E-01,  0.1480878E+00,  0.3323967E-01,  0.2352807E-01,  0.9712527E-02
2016-04-26 08:00:00,  0.7589266E+00,  0.6062157E+00,  0.1527292E+00,  0.1139690E+01,  0.9775204E+00,  0.1622369E+00,  0.1994220E+00,  0.9048528E-01,  0.1089350E+00,  0.9474301E-01,  0.6124348E-01,  0.3349965E-01
2016-04-26 09:00:00,  0.1174841E+01,  0.8949255E+00,  0.2800431E+00,  0.1623641E+01,  0.1344797E+01,  0.2789528E+00,  0.3833815E+00,  0.1706378E+00,  0.2127445E+00,  0.3578782E+00,  0.2291981E+00,  0.1286736E+00
2016-04-26 10:00:00,  0.1332142E+01,  0.1004454E+01,  0.3276685E+00,  0.1463760E+01,  0.1103182E+01,  0.3604835E+00,  0.3962093E+00,  0.1653448E+00,  0.2308635E+00,  0.3202780E+00,  0.1925199E+00,  0.1277575E+00
2016-04-26 11:00:00,  0.1270202E+01,  0.1097036E+01,  0.1732387E+00,  0.1020256E+01,  0.8330846E+00,  0.1871933E+00,  0.2611316E+00,  0.1315501E+00,  0.1295908E+00,  0.2117218E+00,  0.1337273E+00,  0.7799015E-01
2016-04-26 12:00:00,  0.9873620E+00,  0.8587895E+00,  0.1286034E+00,  0.1203961E+01,  0.1055739E+01,  0.1481215E+00,  0.2468033E+00,  0.1399526E+00,  0.1068438E+00,  0.1368317E+00,  0.9187087E-01,  0.4496388E-01
2016-04-26 13:00:00,  0.8713934E+00,  0.7292380E+00,  0.1422599E+00,  0.8845403E+00,  0.7227399E+00,  0.1616574E+00,  0.2257602E+00,  0.1239151E+00,  0.1018460E+00,  0.7654136E-01,  0.5425139E-01,  0.2228546E-01
2016-04-26 14:00:00,  0.6716657E+00,  0.5144777E+00,  0.1571754E+00,  0.6591889E+00,  0.4917592E+00,  0.1674632E+00,  0.2239482E+00,  0.1092194E+00,  0.1147293E+00,  0.1616359E-01,  0.1152273E-01,  0.4640471E-02
2016-04-26 15:00:00,  0.9548048E+00,  0.7054469E+00,  0.2493548E+00,  0.8641525E+00,  0.5657409E+00,  0.2984508E+00,  0.3219169E+00,  0.1321447E+00,  0.1897720E+00,  0.2564796E-01,  0.1397691E-01,  0.1167044E-01
